Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
3.30927	Src2	0	255	LastDelay	0.759266	759266	1	1
3.30927	Src2	0	255	FullDelay	0.759266	759266	1	1
3.32003	Src1	0	254	LastDelay	0.78003	780030	1	1
3.32003	Src1	0	254	FullDelay	0.78003	780030	1	1
3.32127	Src1	0	270	LastDelay	0.621266	621266	1	1
3.32127	Src1	0	270	FullDelay	0.621266	621266	1	1
3.33203	Src2	0	253	LastDelay	0.80203	802030	1	1
3.33203	Src2	0	253	FullDelay	0.80203	802030	1	1
3.33327	Src2	0	270	LastDelay	0.633266	633266	1	1
3.33327	Src2	0	270	FullDelay	0.633266	633266	1	1
3.34523	Src1	0	253	LastDelay	0.81523	815230	1	1
3.34523	Src1	0	253	FullDelay	0.81523	815230	1	1
3.34647	Src1	0	272	LastDelay	0.626466	626466	1	1
3.34647	Src1	0	272	FullDelay	0.626466	626466	1	1
3.35723	Src2	0	262	LastDelay	0.737231	737231	1	1
3.35723	Src2	0	262	FullDelay	0.737231	737231	1	1
3.35847	Src2	0	273	LastDelay	0.628466	628466	1	1
3.35847	Src2	0	273	FullDelay	0.628466	628466	1	1
3.36923	Src1	0	262	LastDelay	0.749231	749231	1	1
3.36923	Src1	0	262	FullDelay	0.749231	749231	1	1
3.37047	Src1	0	274	LastDelay	0.630466	630466	1	1
3.37047	Src1	0	274	FullDelay	0.630466	630466	1	1
3.38123	Src1	0	266	LastDelay	0.721231	721231	1	1
3.38123	Src1	0	266	FullDelay	0.721231	721231	1	1
3.38247	Src1	0	275	LastDelay	0.632466	632466	1	1
3.38247	Src1	0	275	FullDelay	0.632466	632466	1	1
3.39443	Src2	0	265	LastDelay	0.744431	744431	1	1
3.39443	Src2	0	265	FullDelay	0.744431	744431	1	1
3.39567	Src2	0	274	LastDelay	0.655666	655666	1	1
3.39567	Src2	0	274	FullDelay	0.655666	655666	1	1
3.40643	Src1	0	265	LastDelay	0.756431	756431	1	1
3.40643	Src1	0	265	FullDelay	0.756431	756431	1	1
3.40764	Src2	0	275	LastDelay	0.657635	657635	1	1
3.40764	Src2	0	275	FullDelay	0.657635	657635	1	1
3.41843	Src2	0	264	LastDelay	0.778431	778431	1	1
3.41843	Src2	0	264	FullDelay	0.778431	778431	1	1
3.41964	Src1	0	276	LastDelay	0.659635	659635	1	1
3.41964	Src1	0	276	FullDelay	0.659635	659635	1	1
3.43043	Src2	0	269	LastDelay	0.740431	740431	1	1
3.43043	Src2	0	269	FullDelay	0.740431	740431	1	1
3.43167	Src2	0	276	LastDelay	0.671666	671666	1	1
3.43167	Src2	0	276	FullDelay	0.671666	671666	1	1
3.44363	Src1	0	269	LastDelay	0.753631	753631	1	1
3.44363	Src1	0	269	FullDelay	0.753631	753631	1	1
3.44487	Src1	0	277	LastDelay	0.674866	674866	1	1
3.44487	Src1	0	277	FullDelay	0.674866	674866	1	1
3.45563	Src2	0	268	LastDelay	0.775631	775631	1	1
3.45563	Src2	0	268	FullDelay	0.775631	775631	1	1
3.45687	Src2	0	277	LastDelay	0.686866	686866	1	1
3.45687	Src2	0	277	FullDelay	0.686866	686866	1	1
3.46763	Src1	0	268	LastDelay	0.787631	787631	1	1
3.46763	Src1	0	268	FullDelay	0.787631	787631	1	1
3.47004	Src1	0	280	LastDelay	0.670035	670035	1	1
3.47004	Src1	0	280	FullDelay	0.670035	670035	1	1
3.48324	Src1	0	282	LastDelay	0.663235	663235	1	1
3.48324	Src1	0	282	FullDelay	0.663235	663235	1	1
3.48563	Src2	0	279	LastDelay	0.695631	695631	1	1
3.48563	Src2	0	279	FullDelay	0.695631	695631	1	1
3.49644	Src1	0	284	LastDelay	0.656435	656435	1	1
3.49644	Src1	0	284	FullDelay	0.656435	656435	1	1
3.49883	Src1	0	279	LastDelay	0.708831	708831	1	1
3.49883	Src1	0	279	FullDelay	0.708831	708831	1	1
3.50844	Src2	0	285	LastDelay	0.658435	658435	1	1
3.50844	Src2	0	285	FullDelay	0.658435	658435	1	1
3.51083	Src2	0	278	LastDelay	0.730831	730831	1	1
3.51083	Src2	0	278	FullDelay	0.730831	730831	1	1
3.52044	Src1	0	285	LastDelay	0.670435	670435	1	1
3.52044	Src1	0	285	FullDelay	0.670435	670435	1	1
3.52283	Src1	0	278	LastDelay	0.742831	742831	1	1
3.52283	Src1	0	278	FullDelay	0.742831	742831	1	1
3.53364	Src1	0	287	LastDelay	0.663635	663635	1	1
3.53364	Src1	0	287	FullDelay	0.663635	663635	1	1
3.53483	Src2	0	281	LastDelay	0.724831	724831	1	1
3.53483	Src2	0	281	FullDelay	0.724831	724831	1	1
3.54564	Src2	0	287	LastDelay	0.675635	675635	1	1
3.54564	Src2	0	287	FullDelay	0.675635	675635	1	1
3.54803	Src1	0	281	LastDelay	0.738031	738031	1	1
3.54803	Src1	0	281	FullDelay	0.738031	738031	1	1
3.55764	Src1	0	288	LastDelay	0.677635	677635	1	1
3.55764	Src1	0	288	FullDelay	0.677635	677635	1	1
3.56003	Src2	0	280	LastDelay	0.760031	760031	1	1
3.56003	Src2	0	280	FullDelay	0.760031	760031	1	1
3.56964	Src2	0	288	LastDelay	0.689635	689635	1	1
3.56964	Src2	0	288	FullDelay	0.689635	689635	1	1
3.57203	Src2	0	283	LastDelay	0.742031	742031	1	1
3.57203	Src2	0	283	FullDelay	0.742031	742031	1	1
3.58284	Src1	0	290	LastDelay	0.682835	682835	1	1
3.58284	Src1	0	290	FullDelay	0.682835	682835	1	1
3.58523	Src1	0	283	LastDelay	0.755231	755231	1	1
3.58523	Src1	0	283	FullDelay	0.755231	755231	1	1
3.59484	Src2	0	289	LastDelay	0.704835	704835	1	1
3.59484	Src2	0	289	FullDelay	0.704835	704835	1	1
3.60684	Src1	0	291	LastDelay	0.696835	696835	1	1
3.60684	Src1	0	291	FullDelay	0.696835	696835	1	1
3.62004	Src2	0	290	LastDelay	0.720035	720035	1	1
3.62004	Src2	0	290	FullDelay	0.720035	720035	1	1
3.63204	Src2	0	291	LastDelay	0.722035	722035	1	1
3.63204	Src2	0	291	FullDelay	0.722035	722035	1	1
3.64404	Src2	0	292	LastDelay	0.724035	724035	1	1
3.64404	Src2	0	292	FullDelay	0.724035	724035	1	1
3.65363	Src1	0	292	LastDelay	0.733631	733631	1	1
3.65363	Src1	0	292	FullDelay	0.733631	733631	1	1
3.65844	Src2	0	295	LastDelay	0.708435	708435	1	1
3.65844	Src2	0	295	FullDelay	0.708435	708435	1	1
3.67164	Src2	0	297	LastDelay	0.701635	701635	1	1
3.67164	Src2	0	297	FullDelay	0.701635	701635	1	1
3.67763	Src1	0	295	LastDelay	0.727631	727631	1	1
3.67763	Src1	0	295	FullDelay	0.727631	727631	1	1
3.68364	Src1	0	298	LastDelay	0.703635	703635	1	1
3.68364	Src1	0	298	FullDelay	0.703635	703635	1	1
3.69083	Src2	0	294	LastDelay	0.750831	750831	1	1
3.69083	Src2	0	294	FullDelay	0.750831	750831	1	1
3.69564	Src1	0	299	LastDelay	0.705635	705635	1	1
3.69564	Src1	0	299	FullDelay	0.705635	705635	1	1
3.70283	Src1	0	294	LastDelay	0.762831	762831	1	1
3.70283	Src1	0	294	FullDelay	0.762831	762831	1	1
3.70764	Src2	0	300	LastDelay	0.707635	707635	1	1
3.70764	Src2	0	300	FullDelay	0.707635	707635	1	1
3.71483	Src2	0	293	LastDelay	0.784831	784831	1	1
3.71483	Src2	0	293	FullDelay	0.784831	784831	1	1
3.72084	Src1	0	302	LastDelay	0.700835	700835	1	1
3.72084	Src1	0	302	FullDelay	0.700835	700835	1	1
3.72683	Src1	0	293	LastDelay	0.796831	796831	1	1
3.72683	Src1	0	293	FullDelay	0.796831	796831	1	1
3.73284	Src2	0	302	LastDelay	0.712835	712835	1	1
3.73284	Src2	0	302	FullDelay	0.712835	712835	1	1
3.74003	Src1	0	297	LastDelay	0.770031	770031	1	1
3.74003	Src1	0	297	FullDelay	0.770031	770031	1	1
3.74484	Src1	0	303	LastDelay	0.714835	714835	1	1
3.74484	Src1	0	303	FullDelay	0.714835	714835	1	1
3.75203	Src2	0	296	LastDelay	0.792031	792031	1	1
3.75203	Src2	0	296	FullDelay	0.792031	792031	1	1
3.75804	Src1	0	304	LastDelay	0.718035	718035	1	1
3.75804	Src1	0	304	FullDelay	0.718035	718035	1	1
3.76403	Src1	0	296	LastDelay	0.804031	804031	1	1
3.76403	Src1	0	296	FullDelay	0.804031	804031	1	1
3.77004	Src2	0	305	LastDelay	0.720035	720035	1	1
3.77004	Src2	0	305	FullDelay	0.720035	720035	1	1
3.78204	Src1	0	305	LastDelay	0.732035	732035	1	1
3.78204	Src1	0	305	FullDelay	0.732035	732035	1	1
3.79524	Src1	0	307	LastDelay	0.725235	725235	1	1
3.79524	Src1	0	307	FullDelay	0.725235	725235	1	1
3.80724	Src2	0	307	LastDelay	0.737235	737235	1	1
3.80724	Src2	0	307	FullDelay	0.737235	737235	1	1
3.80963	Src2	0	306	LastDelay	0.749631	749631	1	1
3.80963	Src2	0	306	FullDelay	0.749631	749631	1	1
3.82044	Src2	0	311	LastDelay	0.710435	710435	1	1
3.82044	Src2	0	311	FullDelay	0.710435	710435	1	1
3.83364	Src1	0	316	LastDelay	0.673635	673635	1	1
3.83364	Src1	0	316	FullDelay	0.673635	673635	1	1
3.83487	Src1	0	311	LastDelay	0.724866	724866	1	1
3.83487	Src1	0	311	FullDelay	0.724866	724866	1	1
3.84684	Src2	0	318	LastDelay	0.666835	666835	1	1
3.84684	Src2	0	318	FullDelay	0.666835	666835	1	1
3.84807	Src2	0	309	LastDelay	0.758066	758066	1	1
3.84807	Src2	0	309	FullDelay	0.758066	758066	1	1
3.85884	Src1	0	322	LastDelay	0.638835	638835	1	1
3.85884	Src1	0	322	FullDelay	0.638835	638835	1	1
3.86007	Src1	0	309	LastDelay	0.770066	770066	1	1
3.86007	Src1	0	309	FullDelay	0.770066	770066	1	1
3.87084	Src2	0	322	LastDelay	0.650835	650835	1	1
3.87084	Src2	0	322	FullDelay	0.650835	650835	1	1
3.87207	Src2	0	308	LastDelay	0.792066	792066	1	1
3.87207	Src2	0	308	FullDelay	0.792066	792066	1	1
3.88283	Src1	0	308	LastDelay	0.802831	802831	1	1
3.88283	Src1	0	308	FullDelay	0.802831	802831	1	1
3.88284	Src2	0	325	LastDelay	0.632835	632835	1	1
3.88284	Src2	0	325	FullDelay	0.632835	632835	1	1
3.89603	Src2	0	315	LastDelay	0.746031	746031	1	1
3.89603	Src2	0	315	FullDelay	0.746031	746031	1	1
3.89604	Src1	0	326	LastDelay	0.636035	636035	1	1
3.89604	Src1	0	326	FullDelay	0.636035	636035	1	1
3.90803	Src1	0	315	LastDelay	0.758031	758031	1	1
3.90803	Src1	0	315	FullDelay	0.758031	758031	1	1
3.90804	Src2	0	326	LastDelay	0.648035	648035	1	1
3.90804	Src2	0	326	FullDelay	0.648035	648035	1	1
3.92003	Src2	0	313	LastDelay	0.790031	790031	1	1
3.92003	Src2	0	313	FullDelay	0.790031	790031	1	1
3.92127	Src2	0	327	LastDelay	0.651266	651266	1	1
3.92127	Src2	0	327	FullDelay	0.651266	651266	1	1
3.93324	Src2	0	328	LastDelay	0.653235	653235	1	1
3.93324	Src2	0	328	FullDelay	0.653235	653235	1	1
3.94524	Src2	0	329	LastDelay	0.655235	655235	1	1
3.94524	Src2	0	329	FullDelay	0.655235	655235	1	1
3.95724	Src2	0	330	LastDelay	0.657235	657235	1	1
3.95724	Src2	0	330	FullDelay	0.657235	657235	1	1
3.96563	Src1	0	329	LastDelay	0.675631	675631	1	1
3.96563	Src1	0	329	FullDelay	0.675631	675631	1	1
3.97044	Src1	0	334	LastDelay	0.630435	630435	1	1
3.97044	Src1	0	334	FullDelay	0.630435	630435	1	1
3.98364	Src1	0	335	LastDelay	0.633635	633635	1	1
3.98364	Src1	0	335	FullDelay	0.633635	633635	1	1
3.98963	Src2	0	333	LastDelay	0.659631	659631	1	1
3.98963	Src2	0	333	FullDelay	0.659631	659631	1	1
3.99684	Src1	0	338	LastDelay	0.616835	616835	1	1
3.99684	Src1	0	338	FullDelay	0.616835	616835	1	1
4.00283	Src1	0	333	LastDelay	0.672831	672831	1	1
4.00283	Src1	0	333	FullDelay	0.672831	672831	1	1
4.00884	Src1	0	339	LastDelay	0.618835	618835	1	1
4.00884	Src1	0	339	FullDelay	0.618835	618835	1	1
4.01483	Src2	0	334	LastDelay	0.674831	674831	1	1
4.01483	Src2	0	334	FullDelay	0.674831	674831	1	1
4.02084	Src1	0	342	LastDelay	0.600835	600835	1	1
4.02084	Src1	0	342	FullDelay	0.600835	600835	1	1
4.02683	Src1	0	337	LastDelay	0.656831	656831	1	1
4.02683	Src1	0	337	FullDelay	0.656831	656831	1	1
4.03404	Src1	0	343	LastDelay	0.604035	604035	1	1
4.03404	Src1	0	343	FullDelay	0.604035	604035	1	1
4.03883	Src2	0	336	LastDelay	0.678831	678831	1	1
4.03883	Src2	0	336	FullDelay	0.678831	678831	1	1
4.04604	Src1	0	344	LastDelay	0.606035	606035	1	1
4.04604	Src1	0	344	FullDelay	0.606035	606035	1	1
4.05203	Src1	0	336	LastDelay	0.692031	692031	1	1
4.05203	Src1	0	336	FullDelay	0.692031	692031	1	1
4.05804	Src2	0	344	LastDelay	0.618035	618035	1	1
4.05804	Src2	0	344	FullDelay	0.618035	618035	1	1
4.06403	Src2	0	335	LastDelay	0.714031	714031	1	1
4.06403	Src2	0	335	FullDelay	0.714031	714031	1	1
4.07124	Src1	0	347	LastDelay	0.601235	601235	1	1
4.07124	Src1	0	347	FullDelay	0.601235	601235	1	1
4.07603	Src2	0	339	LastDelay	0.686031	686031	1	1
4.07603	Src2	0	339	FullDelay	0.686031	686031	1	1
4.08324	Src1	0	348	LastDelay	0.603235	603235	1	1
4.08324	Src1	0	348	FullDelay	0.603235	603235	1	1
4.09524	Src1	0	349	LastDelay	0.605235	605235	1	1
4.09524	Src1	0	349	FullDelay	0.605235	605235	1	1
4.10844	Src2	0	349	LastDelay	0.618435	618435	1	1
4.10844	Src2	0	349	FullDelay	0.618435	618435	1	1
4.10967	Src2	0	348	LastDelay	0.629666	629666	1	1
4.10967	Src2	0	348	FullDelay	0.629666	629666	1	1
4.12044	Src2	0	350	LastDelay	0.620435	620435	1	1
4.12044	Src2	0	350	FullDelay	0.620435	620435	1	1
4.13363	Src1	0	350	LastDelay	0.633631	633631	1	1
4.13363	Src1	0	350	FullDelay	0.633631	633631	1	1
4.13364	Src2	0	352	LastDelay	0.613635	613635	1	1
4.13364	Src2	0	352	FullDelay	0.613635	613635	1	1
4.14564	Src2	0	355	LastDelay	0.595635	595635	1	1
4.14564	Src2	0	355	FullDelay	0.595635	595635	1	1
4.14683	Src1	0	352	LastDelay	0.626831	626831	1	1
4.14683	Src1	0	352	FullDelay	0.626831	626831	1	1
4.15883	Src2	0	351	LastDelay	0.648831	648831	1	1
4.15883	Src2	0	351	FullDelay	0.648831	648831	1	1
4.15884	Src1	0	358	LastDelay	0.578835	578835	1	1
4.15884	Src1	0	358	FullDelay	0.578835	578835	1	1
4.17083	Src1	0	355	LastDelay	0.620831	620831	1	1
4.17083	Src1	0	355	FullDelay	0.620831	620831	1	1
4.17207	Src1	0	359	LastDelay	0.582066	582066	1	1
4.17207	Src1	0	359	FullDelay	0.582066	582066	1	1
4.18283	Src2	0	354	LastDelay	0.642831	642831	1	1
4.18283	Src2	0	354	FullDelay	0.642831	642831	1	1
4.18404	Src1	0	361	LastDelay	0.574035	574035	1	1
4.18404	Src1	0	361	FullDelay	0.574035	574035	1	1
4.19603	Src1	0	354	LastDelay	0.656031	656031	1	1
4.19603	Src1	0	354	FullDelay	0.656031	656031	1	1
4.19727	Src1	0	362	LastDelay	0.577266	577266	1	1
4.19727	Src1	0	362	FullDelay	0.577266	577266	1	1
4.20803	Src2	0	353	LastDelay	0.678031	678031	1	1
4.20803	Src2	0	353	FullDelay	0.678031	678031	1	1
4.20927	Src2	0	362	LastDelay	0.589266	589266	1	1
4.20927	Src2	0	362	FullDelay	0.589266	589266	1	1
4.22003	Src2	0	357	LastDelay	0.650031	650031	1	1
4.22003	Src2	0	357	FullDelay	0.650031	650031	1	1
4.22124	Src1	0	363	LastDelay	0.591235	591235	1	1
4.22124	Src1	0	363	FullDelay	0.591235	591235	1	1
4.23324	Src1	0	364	LastDelay	0.593235	593235	1	1
4.23324	Src1	0	364	FullDelay	0.593235	593235	1	1
4.24644	Src1	0	366	LastDelay	0.586435	586435	1	1
4.24644	Src1	0	366	FullDelay	0.586435	586435	1	1
4.25844	Src1	0	367	LastDelay	0.588435	588435	1	1
4.25844	Src1	0	367	FullDelay	0.588435	588435	1	1
4.26563	Src2	0	365	LastDelay	0.615631	615631	1	1
4.26563	Src2	0	365	FullDelay	0.615631	615631	1	1
4.27044	Src2	0	367	LastDelay	0.600435	600435	1	1
4.27044	Src2	0	367	FullDelay	0.600435	600435	1	1
4.28364	Src1	0	368	LastDelay	0.603635	603635	1	1
4.28364	Src1	0	368	FullDelay	0.603635	603635	1	1
4.29564	Src2	0	369	LastDelay	0.605635	605635	1	1
4.29564	Src2	0	369	FullDelay	0.605635	605635	1	1
4.30884	Src2	0	371	LastDelay	0.598835	598835	1	1
4.30884	Src2	0	371	FullDelay	0.598835	598835	1	1
4.31363	Src1	0	369	LastDelay	0.623631	623631	1	1
4.31363	Src1	0	369	FullDelay	0.623631	623631	1	1
4.32204	Src2	0	374	LastDelay	0.582035	582035	1	1
4.32204	Src2	0	374	FullDelay	0.582035	582035	1	1
4.32683	Src2	0	368	LastDelay	0.646831	646831	1	1
4.32683	Src2	0	368	FullDelay	0.646831	646831	1	1
4.33404	Src1	0	377	LastDelay	0.564035	564035	1	1
4.33404	Src1	0	377	FullDelay	0.564035	564035	1	1
4.33883	Src1	0	371	LastDelay	0.628831	628831	1	1
4.33883	Src1	0	371	FullDelay	0.628831	628831	1	1
4.34724	Src1	0	379	LastDelay	0.557235	557235	1	1
4.34724	Src1	0	379	FullDelay	0.557235	557235	1	1
4.35083	Src2	0	370	LastDelay	0.650831	650831	1	1
4.35083	Src2	0	370	FullDelay	0.650831	650831	1	1
4.35924	Src2	0	379	LastDelay	0.569235	569235	1	1
4.35924	Src2	0	379	FullDelay	0.569235	569235	1	1
4.36283	Src1	0	370	LastDelay	0.662831	662831	1	1
4.36283	Src1	0	370	FullDelay	0.662831	662831	1	1
4.37124	Src2	0	380	LastDelay	0.571235	571235	1	1
4.37124	Src2	0	380	FullDelay	0.571235	571235	1	1
4.37603	Src1	0	374	LastDelay	0.636031	636031	1	1
4.37603	Src1	0	374	FullDelay	0.636031	636031	1	1
4.38444	Src2	0	381	LastDelay	0.574435	574435	1	1
4.38444	Src2	0	381	FullDelay	0.574435	574435	1	1
4.38803	Src2	0	373	LastDelay	0.658031	658031	1	1
4.38803	Src2	0	373	FullDelay	0.658031	658031	1	1
4.39644	Src1	0	382	LastDelay	0.576435	576435	1	1
4.39644	Src1	0	382	FullDelay	0.576435	576435	1	1
4.40003	Src1	0	373	LastDelay	0.670031	670031	1	1
4.40003	Src1	0	373	FullDelay	0.670031	670031	1	1
4.40844	Src2	0	382	LastDelay	0.588435	588435	1	1
4.40844	Src2	0	382	FullDelay	0.588435	588435	1	1
4.42044	Src1	0	383	LastDelay	0.590435	590435	1	1
4.42044	Src1	0	383	FullDelay	0.590435	590435	1	1
4.43364	Src1	0	384	LastDelay	0.593635	593635	1	1
4.43364	Src1	0	384	FullDelay	0.593635	593635	1	1
4.44564	Src2	0	385	LastDelay	0.595635	595635	1	1
4.44564	Src2	0	385	FullDelay	0.595635	595635	1	1
4.44687	Src2	0	383	LastDelay	0.616866	616866	1	1
4.44687	Src2	0	383	FullDelay	0.616866	616866	1	1
4.45884	Src1	0	387	LastDelay	0.588835	588835	1	1
4.45884	Src1	0	387	FullDelay	0.588835	588835	1	1
4.46963	Src1	0	385	LastDelay	0.619631	619631	1	1
4.46963	Src1	0	385	FullDelay	0.619631	619631	1	1
4.47204	Src1	0	389	LastDelay	0.582035	582035	1	1
4.47204	Src1	0	389	FullDelay	0.582035	582035	1	1
4.48283	Src2	0	384	LastDelay	0.642831	642831	1	1
4.48283	Src2	0	384	FullDelay	0.642831	642831	1	1
4.48524	Src1	0	392	LastDelay	0.565235	565235	1	1
4.48524	Src1	0	392	FullDelay	0.565235	565235	1	1
4.49483	Src1	0	386	LastDelay	0.634831	634831	1	1
4.49483	Src1	0	386	FullDelay	0.634831	634831	1	1
4.49724	Src2	0	394	LastDelay	0.557235	557235	1	1
4.49724	Src2	0	394	FullDelay	0.557235	557235	1	1
4.50683	Src2	0	386	LastDelay	0.646831	646831	1	1
4.50683	Src2	0	386	FullDelay	0.646831	646831	1	1
4.50924	Src2	0	395	LastDelay	0.559235	559235	1	1
4.50924	Src2	0	395	FullDelay	0.559235	559235	1	1
4.51883	Src2	0	388	LastDelay	0.638831	638831	1	1
4.51883	Src2	0	388	FullDelay	0.638831	638831	1	1
4.52244	Src2	0	396	LastDelay	0.562435	562435	1	1
4.52244	Src2	0	396	FullDelay	0.562435	562435	1	1
4.53203	Src1	0	388	LastDelay	0.652031	652031	1	1
4.53203	Src1	0	388	FullDelay	0.652031	652031	1	1
4.53444	Src1	0	397	LastDelay	0.564435	564435	1	1
4.53444	Src1	0	397	FullDelay	0.564435	564435	1	1
4.54403	Src2	0	387	LastDelay	0.674031	674031	1	1
4.54403	Src2	0	387	FullDelay	0.674031	674031	1	1
4.54644	Src2	0	397	LastDelay	0.576435	576435	1	1
4.54644	Src2	0	397	FullDelay	0.576435	576435	1	1
4.55603	Src2	0	391	LastDelay	0.646031	646031	1	1
4.55603	Src2	0	391	FullDelay	0.646031	646031	1	1
4.55844	Src2	0	398	LastDelay	0.578435	578435	1	1
4.55844	Src2	0	398	FullDelay	0.578435	578435	1	1
4.57164	Src1	0	399	LastDelay	0.581635	581635	1	1
4.57164	Src1	0	399	FullDelay	0.581635	581635	1	1
4.58364	Src1	0	400	LastDelay	0.583635	583635	1	1
4.58364	Src1	0	400	FullDelay	0.583635	583635	1	1
4.59684	Src2	0	400	LastDelay	0.596835	596835	1	1
4.59684	Src2	0	400	FullDelay	0.596835	596835	1	1
4.60163	Src2	0	399	LastDelay	0.611631	611631	1	1
4.60163	Src2	0	399	FullDelay	0.611631	611631	1	1
4.60884	Src1	0	401	LastDelay	0.598835	598835	1	1
4.60884	Src1	0	401	FullDelay	0.598835	598835	1	1
4.62084	Src1	0	402	LastDelay	0.600835	600835	1	1
4.62084	Src1	0	402	FullDelay	0.600835	600835	1	1
4.63524	Src1	0	405	LastDelay	0.585235	585235	1	1
4.63524	Src1	0	405	FullDelay	0.585235	585235	1	1
4.63763	Src2	0	401	LastDelay	0.627631	627631	1	1
4.63763	Src2	0	401	FullDelay	0.627631	627631	1	1
4.64724	Src2	0	407	LastDelay	0.577235	577235	1	1
4.64724	Src2	0	407	FullDelay	0.577235	577235	1	1
4.65083	Src2	0	404	LastDelay	0.610831	610831	1	1
4.65083	Src2	0	404	FullDelay	0.610831	610831	1	1
4.65924	Src2	0	409	LastDelay	0.569235	569235	1	1
4.65924	Src2	0	409	FullDelay	0.569235	569235	1	1
4.66283	Src1	0	404	LastDelay	0.622831	622831	1	1
4.66283	Src1	0	404	FullDelay	0.622831	622831	1	1
4.67244	Src2	0	411	LastDelay	0.562435	562435	1	1
4.67244	Src2	0	411	FullDelay	0.562435	562435	1	1
4.67483	Src2	0	403	LastDelay	0.644831	644831	1	1
4.67483	Src2	0	403	FullDelay	0.644831	644831	1	1
4.68444	Src2	0	412	LastDelay	0.564435	564435	1	1
4.68444	Src2	0	412	FullDelay	0.564435	564435	1	1
4.68683	Src1	0	403	LastDelay	0.656831	656831	1	1
4.68683	Src1	0	403	FullDelay	0.656831	656831	1	1
4.69644	Src1	0	413	LastDelay	0.566435	566435	1	1
4.69644	Src1	0	413	FullDelay	0.566435	566435	1	1
4.70003	Src2	0	402	LastDelay	0.680031	680031	1	1
4.70003	Src2	0	402	FullDelay	0.680031	680031	1	1
4.70964	Src2	0	413	LastDelay	0.579635	579635	1	1
4.70964	Src2	0	413	FullDelay	0.579635	579635	1	1
4.71203	Src1	0	407	LastDelay	0.642031	642031	1	1
4.71203	Src1	0	407	FullDelay	0.642031	642031	1	1
4.72164	Src1	0	414	LastDelay	0.581635	581635	1	1
4.72164	Src1	0	414	FullDelay	0.581635	581635	1	1
4.73364	Src1	0	415	LastDelay	0.583635	583635	1	1
4.73364	Src1	0	415	FullDelay	0.583635	583635	1	1
4.74564	Src2	0	415	LastDelay	0.595635	595635	1	1
4.74564	Src2	0	415	FullDelay	0.595635	595635	1	1
4.75884	Src1	0	416	LastDelay	0.598835	598835	1	1
4.75884	Src1	0	416	FullDelay	0.598835	598835	1	1
4.77084	Src1	0	417	LastDelay	0.600835	600835	1	1
4.77084	Src1	0	417	FullDelay	0.600835	600835	1	1
4.78163	Src2	0	416	LastDelay	0.621631	621631	1	1
4.78163	Src2	0	416	FullDelay	0.621631	621631	1	1
4.78404	Src2	0	417	LastDelay	0.614035	614035	1	1
4.78404	Src2	0	417	FullDelay	0.614035	614035	1	1
4.79604	Src1	0	419	LastDelay	0.606035	606035	1	1
4.79604	Src1	0	419	FullDelay	0.606035	606035	1	1
4.80563	Src2	0	418	LastDelay	0.625631	625631	1	1
4.80563	Src2	0	418	FullDelay	0.625631	625631	1	1
4.80924	Src1	0	421	LastDelay	0.599235	599235	1	1
4.80924	Src1	0	421	FullDelay	0.599235	599235	1	1
4.81883	Src1	0	418	LastDelay	0.638831	638831	1	1
4.81883	Src1	0	418	FullDelay	0.638831	638831	1	1
4.82244	Src2	0	424	LastDelay	0.582435	582435	1	1
4.82244	Src2	0	424	FullDelay	0.582435	582435	1	1
4.83083	Src2	0	420	LastDelay	0.630831	630831	1	1
4.83083	Src2	0	420	FullDelay	0.630831	630831	1	1
4.83444	Src1	0	426	LastDelay	0.574435	574435	1	1
4.83444	Src1	0	426	FullDelay	0.574435	574435	1	1
4.84283	Src1	0	420	LastDelay	0.642831	642831	1	1
4.84283	Src1	0	420	FullDelay	0.642831	642831	1	1
4.84644	Src1	0	428	LastDelay	0.566435	566435	1	1
4.84644	Src1	0	428	FullDelay	0.566435	566435	1	1
4.85483	Src2	0	419	LastDelay	0.664831	664831	1	1
4.85483	Src2	0	419	FullDelay	0.664831	664831	1	1
4.85964	Src1	0	429	LastDelay	0.569635	569635	1	1
4.85964	Src1	0	429	FullDelay	0.569635	569635	1	1
4.86803	Src1	0	424	LastDelay	0.628031	628031	1	1
4.86803	Src1	0	424	FullDelay	0.628031	628031	1	1
4.87164	Src2	0	429	LastDelay	0.581635	581635	1	1
4.87164	Src2	0	429	FullDelay	0.581635	581635	1	1
4.88003	Src2	0	423	LastDelay	0.650031	650031	1	1
4.88003	Src2	0	423	FullDelay	0.650031	650031	1	1
4.88364	Src1	0	430	LastDelay	0.583635	583635	1	1
4.88364	Src1	0	430	FullDelay	0.583635	583635	1	1
4.89684	Src2	0	430	LastDelay	0.596835	596835	1	1
4.89684	Src2	0	430	FullDelay	0.596835	596835	1	1
4.90884	Src1	0	431	LastDelay	0.598835	598835	1	1
4.90884	Src1	0	431	FullDelay	0.598835	598835	1	1
4.92084	Src2	0	431	LastDelay	0.610835	610835	1	1
4.92084	Src2	0	431	FullDelay	0.610835	610835	1	1
4.93284	Src1	0	432	LastDelay	0.612835	612835	1	1
4.93284	Src1	0	432	FullDelay	0.612835	612835	1	1
4.94604	Src2	0	432	LastDelay	0.626035	626035	1	1
4.94604	Src2	0	432	FullDelay	0.626035	626035	1	1
4.95804	Src2	0	434	LastDelay	0.618035	618035	1	1
4.95804	Src2	0	434	FullDelay	0.618035	618035	1	1
